@id,@lon,@lat,name,opening_hours,street,outdoor_sitting,smoking
6827074010,21.4402065,42.0027827,Sultan Kejf,,,,
6831648815,20.8043172,41.1133950,Fabrique,,,,
6833103493,20.7998314,41.1163114,Una caffe,,,,
6837771591,20.6717341,42.1794001,Poslishti Cafe,,,,
6863614085,20.7373867,42.2143337,Lori 2,Mo-Su 06:00-01:00,,,
6920295199,20.7428439,42.2105200,City Lounge,,,,
6920295203,20.7425983,42.2095565,Quattro,,,,
6920295206,20.7410605,42.2091373,Konak,,,,
6920424345,20.7403727,42.2086116,Zeen,,,,
6920488881,20.7394571,42.2083242,Te Kinezi,,,,
6920488883,20.7394913,42.2083496,princecaffe,,,,
6928108342,20.7407042,42.2100628,Yes. Please,,,,
6970147987,21.4296298,41.9944041,Кафе и сине Котур,,,,
7026834385,21.4245713,41.9957303,Mezo Club,,,,
7027075985,21.4250967,41.9907915,12-12 “Дванаес Дванаес”,,,,
7027089085,21.4255832,41.9910739,Станица 26,,,,
7068083385,20.8986224,41.7950145,Ирфан Кафе,Mo-Su 05:00-00:00,,,
7119714585,21.4134520,42.0019011,Рузвелт,,,,
7121648912,22.7223932,41.1874158,Реформ,,,,
7139002050,21.5433240,41.9941669,Дени Интернационал,,,,
7145674630,21.4108493,42.0052205,Marvel Coffee Bar,Mo-Su 08:00-24:00,,,
7373066578,22.2005392,41.7497668,Timeout,,,,
7417774081,21.2963360,42.1512742,Olta,,,,
7423832194,20.6190661,42.1632901,Caffe Aidi,,,,
7450248802,20.6189024,42.1626857,Caffe Te Doda,Mo-Su,,,
7458698154,20.6148228,42.1678666,Caffe Te Hulusi,,,,
7504657345,20.6194416,42.1630853,Shisha Bar - Caffe,,,,
7504692926,20.6254095,42.1648548,Caffe Tenda Zhur,,,,
7630291285,21.2209890,42.2717605,Kafiteria Te Dardha,Mo-Su 07:00-00:00,,,
7633392885,20.7246320,42.2152568,Big Scoop Prizren,Mo-Su 08:00-22:00,,,
7677251785,20.7239477,42.2163094,Cafe du Passage,,,,
7677259885,20.7235257,42.2162300,Ponte lounge,,,,
7677567993,21.4983581,41.2884762,Фреш,,,,
7714773224,20.9544522,41.5079104,Cafe City,,,,
7714773226,20.9633920,41.5118763,Institute Club,08:00-01:00,,,
7714773229,20.9595450,41.5093546,Harely Bar,,,,
7714773230,20.9609900,41.5095992,Checkin,,,,
7803599397,20.6559900,40.9035839,Llakmani,,,,
7806889866,20.9741250,42.0079719,Playcademy,Mo-Su 08:00-23:00,,,
7816659986,20.7389519,42.2088493,Destill,,,,
7822070322,21.4318702,41.9874556,by the way,,,,
7827848335,21.2563732,42.2301787,Pure Organic,,,,
7836016447,21.9403876,41.8644909,Plaza Café,,,,
7836016448,21.9405999,41.8644634,Fenix Caffe,,,,
7841139205,21.9382664,41.8651235,Plan B,,,,
7875136670,20.8149299,42.1746132,Adrijano,,,,
7881055785,20.7416351,42.2219057,Coffe "Doku te Uki",Mo-Su 06:30-21:30,,,
7923029985,20.7425304,42.2184664,Taverna Jonë,Mo-Su 07:00-23:00,,,
8016032986,21.7183287,42.1361939,LIFE coffee,,,,
8038054269,21.7185297,42.1298965,Park Cafe,,,,
8043798050,21.5555893,41.3330606,Хиве Кафе,Mo-Sa 08:00-00:00,,,
8098609617,20.8063955,42.1332230,Caffe Nedo,24/7,,,
8121684194,21.4297974,41.9932519,Cafe Barcelona,Mo-Sa 08:00-18:00,,,
8140186253,22.4105172,41.9174546,Меџик,,,,
8140186254,22.4105100,41.9176467,Либеро,,,,
8140186255,22.4097224,41.9182427,Сити Ин,,,,
8188528781,21.4302080,41.9929511,Joy Café & Bakery (Centar),,,,
8356737117,20.7366752,42.2110461,Moni Cafe,Mo-Su 07:00-20:00,,,
8483553870,20.7442724,42.2170783,Avenue Coffee,24/7,,,
8496716622,21.2703581,41.9843164,Burektore Bleta - ES,,,,
8558505751,21.2931325,42.1490465,Bambi,,,,
8558518876,21.2885706,42.1584158,Alba Caffe,Mo-Su 10:00-22:00,,,
8558535371,21.2962134,42.1517270,BasFad,,,,
8579764118,20.7293746,42.2107845,PortaL,,,,
8582537117,20.7293371,42.2107513,PortaL,,,,
8587950062,20.6646110,42.1966531,BAR Lugano,,,,
8761010417,20.7293132,42.2108146,PortaL,,,,
8798288357,20.7390324,42.2087568,Daily coffee and more,,,,
8798313700,20.7392383,42.2084892,Panini,,,,
8798666639,20.7332794,42.2169381,Blackberry Sweets,,,,
8799341138,20.7426120,42.2101461,Dante,,,,
8799654397,20.7334196,42.2063857,Kafe "Daja",,,,
8799893934,20.7407478,42.2091499,Cafe "Hemingway",,,,
8799934577,20.7415362,42.2081585,Kafe "No Name",,,,
8799959265,20.7414497,42.2100897,Best Coffee,,,,
8800267798,20.7417087,42.2087912,Konaku,,,,
8800523835,20.7448042,42.2120387,Mullini i Pintollit,,,,
8800755037,20.7427874,42.2164068,Kafe "Missini",,,,
8801055137,20.7449801,42.2133601,Qajtore "Kipari",,,,
8801058609,20.7444328,42.2128501,Cajtore Nuridini,,,,
8801068742,20.7442437,42.2125159,Qajtore "Ringo",,,,
8801071560,20.7425186,42.2095174,Lucky,,,,
8801072480,20.7426468,42.2102094,Dante,,,,
8801076943,20.7425070,42.2095104,XL,,,,
8804880456,20.7246132,42.2166231,Çarshia Shisha Bar,,,,
8804900775,20.7250999,42.2165749,Matisse,,,,
8810965391,20.7334446,42.2101490,Caffee,,,,
8857512566,21.2963260,42.1501601,Mani,,,,
8857514202,21.2965040,42.1502382,Embeltore dredhëza,,,,
8867388917,20.8393878,41.7320073,Конак,,,,
8869546017,20.6359646,42.3201203,ANA Coffee & Kitchen,,,,
8890619101,22.0377408,40.9546307,ΚΛΗΜΑΤΑΡΙΑ ΚΑΦΕ - ΜΕΖΕΔΟΠΩΛΕΙΟ,,,,
8917369148,21.3332703,41.0311459,Coffee shop,Mo-Sa 09:00-22:00,,,
8917370463,21.3331027,41.0312177,Радост,,,,
8946192917,20.7985290,41.1181619,Gostilnica Boem,,,,
9025111283,21.2484653,41.3678897,Malaga Lounge Bar,,,,
9113100166,20.6389841,42.3168241,Art Caffe +,,,,
9113100167,20.6386362,42.3168794,Taverna e Krushës,,,,
9124938222,20.7299637,42.2093089,Pavin,,,,
9124938232,20.7383515,42.2152094,Seams,,,,
9124938234,20.7431404,42.2164114,Le mont,,,,
9124938331,20.7452230,42.2152262,Gold,,,,
9124938337,20.7343793,42.2122901,My time,,,,
9124938338,20.7349159,42.2123286,Pavin,,,,
9124938819,20.7335978,42.2150985,A2 coffee,,,,
9124938919,20.7376773,42.2068064,Donn,,,,
9163117743,21.4059250,41.9986280,Plato Coffee 2.0,,,,
9178548996,21.4118885,41.5311071,Caffe Sadiku,,,,
9200216331,20.8020830,41.1116510,Octava,,,,
9200216438,21.4245361,41.9949215,Lafe,,,,
9200216443,21.4355656,42.0010222,Coffee corner,,,,
1000000155686284,21.5744969,41.9947157,Millenium,,,,
1000000161943018,21.7309762,42.1273038,Кеј,,,,
1000000163025981,21.4235227,41.9990758,Coffee Factory,,,,
1000000163062263,21.4187146,41.9990037,цреша бар,,,,
1000000176147416,21.4241291,42.0002817,Деус,,,,
1000000176147426,21.4243073,42.0000219,Juice Bar,,,,outside
1000000176147429,21.4228650,41.9989439,Правда,,,,
1000000176147463,21.4241274,41.9998326,C'est la vie,,,,
1000000176147485,21.4236264,41.9998462,Бастион,9:00-20:00,,,
1000000176330620,21.4229569,42.0064521,Маракана,,,,
1000000190217752,21.4246878,41.9955911,Мамас,,,,
1000000200568446,21.4246142,41.9978684,Љубов,,,,
1000000223413061,21.4242077,41.9999119,Manhattan Cafe,,,,
1000000233274286,20.8001887,41.1126203,The Duck Jazz & Blues,,,,
1000000262857494,23.0005356,41.2597218,SAROGLIDIS,,,,
1000000262857952,23.0004800,41.2595262,ΣΠΟΡΤ ΚΑΦΕ,,,,
1000000262858838,23.0001475,41.2597944,"Τραπεζάκια Έξω",,,,
1000000262861610,22.9994626,41.2598045,KOYROS CLOSE,,,,
1000000262861611,22.9993797,41.2598141,SANTANA,,,,
1000000262861612,22.9993002,41.2598227,ELLI CLOSE,,,,
1000000262861613,22.9992066,41.2597823,Dreams CLOSE,,,,
1000000262861624,22.9984612,41.2598811,POSTO,,,,
1000000263041103,22.9992204,41.2595497,"NEW STATION",,,,
1000000263043275,23.0000721,41.2601294,"Σούλης",,,,
1000000263043337,23.0001405,41.2599842,Τσοτουλίδης Κ.,,,,
1000000263045163,22.9971498,41.2600981,ΑΠΟΘΗΚΗ,,,,
1000000270526239,20.7948173,41.1120842,Џез ин,10:00 - 05:00,,,outside
1000000300510420,22.0904261,41.4829016,Акрополис,,,,
1000000301687884,20.6673882,40.9017447,Bar Konti,,,,
1000000323742594,21.3355177,41.0288985,Папаз,,,,outside
1000000323742595,21.3354856,41.0289523,Инстинкт,,,,outside
1000000328890501,21.3355965,41.0287374,Данте,,,,outside
1000000333863382,21.5512905,41.3455698,Арт Кафе - Апореа,,,,
1000000355766653,21.4220971,41.9969286,Кашмир Арт Кафе,,,,
1000000380978369,20.7423744,42.2094573,Barcode,,,,
1000000406863607,22.7963628,41.2536772,Extra Large Snack Bar,,,,
1000000406865194,22.8010614,41.2569850,Takas,,,,
1000000410317997,21.4242939,41.9971391,Излет,,,,
1000000428195400,21.0324342,42.1816877,Che FOX,,,,
1000000444881582,22.1968599,41.7379739,Only Fools and Horses - Bar & Grill,,,,
1000000461333947,22.6747302,42.2779761,Borks,,,,
1000000464595499,21.3573580,42.3188581,Rio,,,,yes
1000000477026720,21.4220856,42.0013395,џубокс,,,,
1000000477325822,21.4224135,42.0013472,Синдикат,Mo-Su 09:00-01:00,,,
1000000477325824,21.4222714,42.0013750,Џубокс,22:00-04:00,,,
1000000477332495,21.4188029,41.9986791,цреша бар,,,,
1000000477333714,21.4229271,41.9998129,Krug,09:00-17:00,,,isolated
1000000477342114,21.4212543,41.9947060,Скандал,,,,
1000000477342115,21.4209868,41.9946760,Лајт кафе,,,,
1000000477342118,21.4209424,41.9928073,My Space cafe,Mo-Su 08:00-01:00,,,isolated
1000000488118852,21.4642198,41.9860590,Trend,,,,
1000000496423191,21.4066353,42.0063746,La Cafetaria,,,,
1000000508498676,21.4296748,42.0066093,Сектор 909,,,,
1000000514257371,20.6504724,41.1558674,reception,,,,
1000000546370853,20.5323876,42.2776412,Caffee LgjSh,,,,yes
1000000553831588,21.4074755,42.0022389,Драмски Кафе Бар,,,,outside
1000000561092578,20.7392381,42.2087117,Caffe Bar PORTA,Mo-Sa 08:00-24:00,,,yes
1000000579497021,20.6681925,41.1717994,Аквариус,,,,
1000000579497024,20.6691703,41.1719493,Версус,,,,
1000000579500241,20.6758879,41.1741415,Женска Плажа,,,,
1000000579501761,20.6767024,41.1740930,Пливалиште,,,,
1000000579502952,20.6776637,41.1737943,Галеб,,,,
1000000580951362,20.6751462,41.1749403,Албум / Наргиле,,,,
1000000580951375,20.6760386,41.1755324,Грифон,,,,
1000000580951377,20.6761826,41.1748861,Синема,,,,
1000000580951378,20.6762060,41.1749451,Стрит Кафе,,,,
1000000580951380,20.6761990,41.1750349,Револушн,,,,
1000000580951382,20.6761980,41.1747792,Адмирал,,,,
1000000581914080,20.6719463,41.1762579,Оаза,,,,
1000000630622405,20.6657302,40.9017794,Vila Guci,,,,
1000000677755904,22.1911984,41.7373573,Local Kitchen & Bar,,,,outside
1000000678001902,22.1890652,41.7414251,Терминал 7,,,,
1000000681859590,21.3590660,42.3178011,River Bar,24/7,,,
1000000693578969,21.7666011,41.7157639,@spejs_fraerot;protivizam1;spejssko,,,,
1000000722492535,20.9047921,41.7901302,Hard Rock Cafe,,,,
1000000878678025,20.7267347,42.2136583,Green Coffee & More,Mo-Su 06:00-23:00,,,
1000000925347715,20.6717236,42.1794069,Poslishti Cafe,,,,
1000000925349134,20.6630798,42.1962906,Te Balia,,,,
1000000925349449,20.6646256,42.1966494,BAR Lugano,,,,
1000000934266796,20.7404383,42.2085065,Gossip,Mo-Su 08:00-22:00,,,
1000000963202809,21.3365247,41.0263216,Deus,,,,
1000000984717434,21.4158480,41.5254022,Caffe Bushi,,,,
